AreaTypeIdentifier,AreaTypeUri,AreaTypeLabel,AreaTypeDescription,AreaIdentifier,AreaUri,AreaLabel,AreaAltLabels,AreaDescription,AreaColour
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000169,http://id.esd.org.uk/neighbourhood/E07000169,Selby,,,ab9522
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000164,http://id.esd.org.uk/neighbourhood/E07000164,Hambleton,,,3d6f0f
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000165,http://id.esd.org.uk/neighbourhood/E07000165,Harrogate,,,86db8b
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000155,http://id.esd.org.uk/neighbourhood/E07000155,South Northamptonshire,,,5cb2e1
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000156,http://id.esd.org.uk/neighbourhood/E07000156,Wellingborough,,,cae726
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000154,http://id.esd.org.uk/neighbourhood/E07000154,Northampton,,,e954c4
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000167,http://id.esd.org.uk/neighbourhood/E07000167,Ryedale,,,997e55
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000170,http://id.esd.org.uk/neighbourhood/E07000170,Ashfield,,,0f4887
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000166,http://id.esd.org.uk/neighbourhood/E07000166,Richmondshire,,,e0736d
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000163,http://id.esd.org.uk/neighbourhood/E07000163,Craven,,,677355
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000151,http://id.esd.org.uk/neighbourhood/E07000151,Daventry,,,63eb5c
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000171,http://id.esd.org.uk/neighbourhood/E07000171,Bassetlaw,,,bf4752
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000152,http://id.esd.org.uk/neighbourhood/E07000152,East Northamptonshire,,,2bb6b4
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000168,http://id.esd.org.uk/neighbourhood/E07000168,Scarborough,,,762595
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000153,http://id.esd.org.uk/neighbourhood/E07000153,Kettering,,,cabb22
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000187,http://id.esd.org.uk/neighbourhood/E07000187,Mendip,,,f1160a
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000178,http://id.esd.org.uk/neighbourhood/E07000178,Oxford,,,38ace6
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000172,http://id.esd.org.uk/neighbourhood/E07000172,Broxtowe,,,e5ad41
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000191,http://id.esd.org.uk/neighbourhood/E07000191,West Somerset,,,d67962
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000175,http://id.esd.org.uk/neighbourhood/E07000175,Newark and Sherwood,,,6bfa7d
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000176,http://id.esd.org.uk/neighbourhood/E07000176,Rushcliffe,,,2873ab
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000188,http://id.esd.org.uk/neighbourhood/E07000188,Sedgemoor,,,c8a73a
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000192,http://id.esd.org.uk/neighbourhood/E07000192,Cannock Chase,,,fc948a
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000181,http://id.esd.org.uk/neighbourhood/E07000181,West Oxfordshire,,,5df3c7
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000173,http://id.esd.org.uk/neighbourhood/E07000173,Gedling,,,6cdab2
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000189,http://id.esd.org.uk/neighbourhood/E07000189,South Somerset,,,474886
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000180,http://id.esd.org.uk/neighbourhood/E07000180,Vale of White Horse,,,29d94d
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000174,http://id.esd.org.uk/neighbourhood/E07000174,Mansfield,,,30ecb5
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000179,http://id.esd.org.uk/neighbourhood/E07000179,South Oxfordshire,,,aad658
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000177,http://id.esd.org.uk/neighbourhood/E07000177,Cherwell,,,699772
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000190,http://id.esd.org.uk/neighbourhood/E07000190,Taunton Deane,,,ab43ae
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000202,http://id.esd.org.uk/neighbourhood/E07000202,Ipswich,,,7c7744
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000201,http://id.esd.org.uk/neighbourhood/E07000201,Forest Heath,,,34e4cd
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000200,http://id.esd.org.uk/neighbourhood/E07000200,Babergh,,,31c851
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000199,http://id.esd.org.uk/neighbourhood/E07000199,Tamworth,,,a39353
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000203,http://id.esd.org.uk/neighbourhood/E07000203,Mid Suffolk,,,967a23
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000193,http://id.esd.org.uk/neighbourhood/E07000193,East Staffordshire,,,c88bcc
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000195,http://id.esd.org.uk/neighbourhood/E07000195,Newcastle-under-Lyme,,,52e178
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000204,http://id.esd.org.uk/neighbourhood/E07000204,St Edmundsbury,,,69e0ab
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000196,http://id.esd.org.uk/neighbourhood/E07000196,South Staffordshire,,,eaaddd
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000194,http://id.esd.org.uk/neighbourhood/E07000194,Lichfield,,,d356e3
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000197,http://id.esd.org.uk/neighbourhood/E07000197,Stafford,,,4fabd9
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000198,http://id.esd.org.uk/neighbourhood/E07000198,Staffordshire Moorlands,,,918d93
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000205,http://id.esd.org.uk/neighbourhood/E07000205,Suffolk Coastal,,,2664b2
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000206,http://id.esd.org.uk/neighbourhood/E07000206,Waveney,,,c536a5
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000210,http://id.esd.org.uk/neighbourhood/E07000210,Mole Valley,,,d35b41
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000211,http://id.esd.org.uk/neighbourhood/E07000211,Reigate and Banstead,,,b984d9
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000214,http://id.esd.org.uk/neighbourhood/E07000214,Surrey Heath,,,3e5838
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000207,http://id.esd.org.uk/neighbourhood/E07000207,Elmbridge,,,46b9e8
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000216,http://id.esd.org.uk/neighbourhood/E07000216,Waverley,,,6d2ebb
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000221,http://id.esd.org.uk/neighbourhood/E07000221,Stratford-on-Avon,,,7a2236
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000217,http://id.esd.org.uk/neighbourhood/E07000217,Woking,,,67a48a
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000219,http://id.esd.org.uk/neighbourhood/E07000219,Nuneaton and Bedworth,,,9abe8e
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000213,http://id.esd.org.uk/neighbourhood/E07000213,Spelthorne,,,5b747d
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000215,http://id.esd.org.uk/neighbourhood/E07000215,Tandridge,,,ecca98
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000208,http://id.esd.org.uk/neighbourhood/E07000208,Epsom and Ewell,,,5e47f4
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000212,http://id.esd.org.uk/neighbourhood/E07000212,Runnymede,,,8c8e34
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000218,http://id.esd.org.uk/neighbourhood/E07000218,North Warwickshire,,,1255a1
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000220,http://id.esd.org.uk/neighbourhood/E07000220,Rugby,,,986189
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000209,http://id.esd.org.uk/neighbourhood/E07000209,Guildford,,,e2db78
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000222,http://id.esd.org.uk/neighbourhood/E07000222,Warwick,,,a8d414
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000237,http://id.esd.org.uk/neighbourhood/E07000237,Worcester,,,7c8b59
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000224,http://id.esd.org.uk/neighbourhood/E07000224,Arun,,,be597a
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000223,http://id.esd.org.uk/neighbourhood/E07000223,Adur,,,294e24
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000234,http://id.esd.org.uk/neighbourhood/E07000234,Bromsgrove,,,6371be
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000239,http://id.esd.org.uk/neighbourhood/E07000239,Wyre Forest,,,19832f
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000240,http://id.esd.org.uk/neighbourhood/E07000240,St Albans,,,331756
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000229,http://id.esd.org.uk/neighbourhood/E07000229,Worthing,,,6396a2
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000226,http://id.esd.org.uk/neighbourhood/E07000226,Crawley,,,54746d
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000225,http://id.esd.org.uk/neighbourhood/E07000225,Chichester,,,b61211
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000236,http://id.esd.org.uk/neighbourhood/E07000236,Redditch,,,1928c2
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000228,http://id.esd.org.uk/neighbourhood/E07000228,Mid Sussex,,,45c854
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000227,http://id.esd.org.uk/neighbourhood/E07000227,Horsham,,,e32b49
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000238,http://id.esd.org.uk/neighbourhood/E07000238,Wychavon,,,b88f16
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000235,http://id.esd.org.uk/neighbourhood/E07000235,Malvern Hills,,,e55977
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E08000004,http://id.esd.org.uk/neighbourhood/E08000004,Oldham,,,4b9cf0
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E07000241,http://id.esd.org.uk/neighbourhood/E07000241,Welwyn Hatfield,,,f63ca5
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E08000010,http://id.esd.org.uk/neighbourhood/E08000010,Wigan,,,a8aa16
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E08000008,http://id.esd.org.uk/neighbourhood/E08000008,Tameside,,,a0411d
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E08000012,http://id.esd.org.uk/neighbourhood/E08000012,Liverpool,,,3e7465
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E08000006,http://id.esd.org.uk/neighbourhood/E08000006,Salford,,,f8cdb1
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E08000013,http://id.esd.org.uk/neighbourhood/E08000013,St. Helens,,,85c27b
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E08000009,http://id.esd.org.uk/neighbourhood/E08000009,Trafford,,,7c9e62
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E08000007,http://id.esd.org.uk/neighbourhood/E08000007,Stockport,,,d255b2
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E08000014,http://id.esd.org.uk/neighbourhood/E08000014,Sefton,,,8800d9
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E08000011,http://id.esd.org.uk/neighbourhood/E08000011,Knowsley,,,c74ebc
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E08000003,http://id.esd.org.uk/neighbourhood/E08000003,Manchester,,,4bc58b
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E08000015,http://id.esd.org.uk/neighbourhood/E08000015,Wirral,,,69ede4
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E08000001,http://id.esd.org.uk/neighbourhood/E08000001,Bolton,,,91ce35
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E08000002,http://id.esd.org.uk/neighbourhood/E08000002,Bury,,,77656a
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E08000005,http://id.esd.org.uk/neighbourhood/E08000005,Rochdale,,,d7736c
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E08000030,http://id.esd.org.uk/neighbourhood/E08000030,Walsall,,,29bd95
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E08000019,http://id.esd.org.uk/neighbourhood/E08000019,Sheffield,,,ee58a6
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E08000022,http://id.esd.org.uk/neighbourhood/E08000022,North Tyneside,,,82a63c
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E08000028,http://id.esd.org.uk/neighbourhood/E08000028,Sandwell,,,8b821d
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E08000027,http://id.esd.org.uk/neighbourhood/E08000027,Dudley,,,6dec1b
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E08000021,http://id.esd.org.uk/neighbourhood/E08000021,Newcastle upon Tyne,,,13c09c
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E08000032,http://id.esd.org.uk/neighbourhood/E08000032,Bradford,,,2a0210
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E08000029,http://id.esd.org.uk/neighbourhood/E08000029,Solihull,,,a32176
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E08000031,http://id.esd.org.uk/neighbourhood/E08000031,Wolverhampton,,,93d4d6
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E08000024,http://id.esd.org.uk/neighbourhood/E08000024,Sunderland,,,ebdb06
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E08000033,http://id.esd.org.uk/neighbourhood/E08000033,Calderdale,,,ea5654
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E08000017,http://id.esd.org.uk/neighbourhood/E08000017,Doncaster,,,1dbe73
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E08000023,http://id.esd.org.uk/neighbourhood/E08000023,South Tyneside,,,ee8c1b
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E08000026,http://id.esd.org.uk/neighbourhood/E08000026,Coventry,,,ab3c65
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E08000016,http://id.esd.org.uk/neighbourhood/E08000016,Barnsley,,,012c93
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E08000025,http://id.esd.org.uk/neighbourhood/E08000025,Birmingham,,,f12c64
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E08000018,http://id.esd.org.uk/neighbourhood/E08000018,Rotherham,,,57bf4c
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E08000035,http://id.esd.org.uk/neighbourhood/E08000035,Leeds,,,d6347e
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E09000003,http://id.esd.org.uk/neighbourhood/E09000003,Barnet,,,dc7653
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E09000013,http://id.esd.org.uk/neighbourhood/E09000013,Hammersmith and Fulham,,,445813
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E09000004,http://id.esd.org.uk/neighbourhood/E09000004,Bexley,,,5578b0
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E09000016,http://id.esd.org.uk/neighbourhood/E09000016,Havering,,,4b55ba
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E08000036,http://id.esd.org.uk/neighbourhood/E08000036,Wakefield,,,bc9720
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E08000034,http://id.esd.org.uk/neighbourhood/E08000034,Kirklees,,,748199
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E09000007,http://id.esd.org.uk/neighbourhood/E09000007,Camden,,,4cc1ca
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E09000015,http://id.esd.org.uk/neighbourhood/E09000015,Harrow,,,15c23b
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E09000005,http://id.esd.org.uk/neighbourhood/E09000005,Brent,,,5cb2ba
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E09000006,http://id.esd.org.uk/neighbourhood/E09000006,Bromley,,,43fd3e
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E09000001,http://id.esd.org.uk/neighbourhood/E09000001,City of London,,,ad95bb
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E09000014,http://id.esd.org.uk/neighbourhood/E09000014,Haringey,,,b7f4ca
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E09000009,http://id.esd.org.uk/neighbourhood/E09000009,Ealing,,,e354e2
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E09000010,http://id.esd.org.uk/neighbourhood/E09000010,Enfield,,,322c35
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E09000011,http://id.esd.org.uk/neighbourhood/E09000011,Greenwich,,,bdace7
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E09000012,http://id.esd.org.uk/neighbourhood/E09000012,Hackney,,,6448bb
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E09000002,http://id.esd.org.uk/neighbourhood/E09000002,Barking and Dagenham,,,5631d9
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E09000008,http://id.esd.org.uk/neighbourhood/E09000008,Croydon,,,bd88b1
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E09000017,http://id.esd.org.uk/neighbourhood/E09000017,Hillingdon,,,c97b0f
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E09000032,http://id.esd.org.uk/neighbourhood/E09000032,Wandsworth,,,70b1fc
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E09000024,http://id.esd.org.uk/neighbourhood/E09000024,Merton,,,a03778
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E09000026,http://id.esd.org.uk/neighbourhood/E09000026,Redbridge,,,ab7637
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E09000019,http://id.esd.org.uk/neighbourhood/E09000019,Islington,,,cef259
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E09000027,http://id.esd.org.uk/neighbourhood/E09000027,Richmond upon Thames,,,3b14ce
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E09000018,http://id.esd.org.uk/neighbourhood/E09000018,Hounslow,,,ddea69
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E09000031,http://id.esd.org.uk/neighbourhood/E09000031,Waltham Forest,,,bd7fd8
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E09000029,http://id.esd.org.uk/neighbourhood/E09000029,Sutton,,,3c6afc
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E09000025,http://id.esd.org.uk/neighbourhood/E09000025,Newham,,,2a7cd5
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E09000030,http://id.esd.org.uk/neighbourhood/E09000030,Tower Hamlets,,,1ac176
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E09000020,http://id.esd.org.uk/neighbourhood/E09000020,Kensington and Chelsea,,,d08dfb
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E09000023,http://id.esd.org.uk/neighbourhood/E09000023,Lewisham,,,c2a32a
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E09000028,http://id.esd.org.uk/neighbourhood/E09000028,Southwark,,,60e94a
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E10000002,http://id.esd.org.uk/neighbourhood/E10000002,Buckinghamshire,,,60b028
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E09000033,http://id.esd.org.uk/neighbourhood/E09000033,Westminster,,,68b1a4
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E10000003,http://id.esd.org.uk/neighbourhood/E10000003,Cambridgeshire,,,7876bd
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E09000022,http://id.esd.org.uk/neighbourhood/E09000022,Lambeth,,,249813
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E09000021,http://id.esd.org.uk/neighbourhood/E09000021,Kingston upon Thames,,,1182c9
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E10000025,http://id.esd.org.uk/neighbourhood/E10000025,Oxfordshire,,,3de32a
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E10000023,http://id.esd.org.uk/neighbourhood/E10000023,North Yorkshire,,,68179b
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E10000011,http://id.esd.org.uk/neighbourhood/E10000011,East Sussex,,,76a7e3
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E10000018,http://id.esd.org.uk/neighbourhood/E10000018,Leicestershire,,,a5318e
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E10000009,http://id.esd.org.uk/neighbourhood/E10000009,Dorset,,,3df25e
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E10000013,http://id.esd.org.uk/neighbourhood/E10000013,Gloucestershire,,,3abdbb
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E10000017,http://id.esd.org.uk/neighbourhood/E10000017,Lancashire,,,5798fa
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E10000027,http://id.esd.org.uk/neighbourhood/E10000027,Somerset,,,1e32e2
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E10000014,http://id.esd.org.uk/neighbourhood/E10000014,Hampshire,,,558aa0
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E10000015,http://id.esd.org.uk/neighbourhood/E10000015,Hertfordshire,,,541ed1
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E10000020,http://id.esd.org.uk/neighbourhood/E10000020,Norfolk,,,63bd34
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E10000007,http://id.esd.org.uk/neighbourhood/E10000007,Derbyshire,,,bc17b1
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E10000021,http://id.esd.org.uk/neighbourhood/E10000021,Northamptonshire,,,a4f655
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E10000024,http://id.esd.org.uk/neighbourhood/E10000024,Nottinghamshire,,,829c26
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E10000006,http://id.esd.org.uk/neighbourhood/E10000006,Cumbria,,,1c41de
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E10000016,http://id.esd.org.uk/neighbourhood/E10000016,Kent,,,00ff00
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E10000012,http://id.esd.org.uk/neighbourhood/E10000012,Essex,,,ddfb14
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E10000019,http://id.esd.org.uk/neighbourhood/E10000019,Lincolnshire,,,7b658f
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E10000008,http://id.esd.org.uk/neighbourhood/E10000008,Devon,,,662311
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E10000030,http://id.esd.org.uk/neighbourhood/E10000030,Surrey,,,5ad372
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E10000031,http://id.esd.org.uk/neighbourhood/E10000031,Warwickshire,,,e14dc9
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E10000032,http://id.esd.org.uk/neighbourhood/E10000032,West Sussex,,,83c19c
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E10000028,http://id.esd.org.uk/neighbourhood/E10000028,Staffordshire,,,653eeb
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E10000029,http://id.esd.org.uk/neighbourhood/E10000029,Suffolk,,,f98425
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,E10000034,http://id.esd.org.uk/neighbourhood/E10000034,Worcestershire,,,612b3a
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,S12000006,http://id.esd.org.uk/neighbourhood/S12000006,Dumfries and Galloway,,,23cb8f
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,S12000019,http://id.esd.org.uk/neighbourhood/S12000019,Midlothian,,,99bfd4
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,S12000020,http://id.esd.org.uk/neighbourhood/S12000020,Moray,,,216574
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,S12000010,http://id.esd.org.uk/neighbourhood/S12000010,East Lothian,,,7cb4d6
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,S12000021,http://id.esd.org.uk/neighbourhood/S12000021,North Ayrshire,,,255581
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,S12000011,http://id.esd.org.uk/neighbourhood/S12000011,East Renfrewshire,,,3a73ea
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,S12000005,http://id.esd.org.uk/neighbourhood/S12000005,Clackmannanshire,,,dac595
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,S12000014,http://id.esd.org.uk/neighbourhood/S12000014,Falkirk,,,ab9c3d
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,S12000015,http://id.esd.org.uk/neighbourhood/S12000015,Fife,,,c90c9a
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,S12000017,http://id.esd.org.uk/neighbourhood/S12000017,Highland,,,bf2164
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,S12000013,http://id.esd.org.uk/neighbourhood/S12000013,Eilean Siar,,,56912f
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,S12000008,http://id.esd.org.uk/neighbourhood/S12000008,East Ayrshire,,,233bcd
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,S12000018,http://id.esd.org.uk/neighbourhood/S12000018,Inverclyde,,,e0a658
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,S12000044,http://id.esd.org.uk/neighbourhood/S12000044,North Lanarkshire,,,5697b4
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,S12000030,http://id.esd.org.uk/neighbourhood/S12000030,Stirling,,,f317bd
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,S12000038,http://id.esd.org.uk/neighbourhood/S12000038,Renfrewshire,,,b63324
LA,http://id.esd.org.uk/neighbourhood/LA,Local authority,,S12000029,http://id.esd.org.uk/neighbourhood/S12000029,South Lanarkshire,,,9c1e27
